Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-46.80045,148.8911,-29.55774,-44.79141,144.538,-21.75537,-51.96576,148.0054,-20.84824,33.75364,-86.02673,-6.176422,69.80473,-91.08466,-7.136108,71.27646,94.9706,-177.4402,14.59578,-80.1427,2.092446,37.34714,-78.38538,4.63359,58.79038,-73.69016,9.377071,0,0.3568628,0.1607843,0.9176471
-42.82468,176.8664,-35.59329,-41.15207,172.5174,-28.00235,-48.02194,176.8664,-27.55685,33.75365,-86.02673,-6.176392,69.8047,-91.08466,-7.136108,71.27644,94.97059,-177.4402,14.26023,-80.16956,2.063224,36.70619,-78.46246,4.567724,57.77544,-74.01443,9.0791,0,0.3568628,0.1568628,0.6745098
-36.37885,-153.6845,-38.38104,-34.88104,-157.7654,-31.32239,-41.56952,-153.3472,-30.55704,33.75364,-86.02673,-6.176422,69.80469,-91.08466,-7.136078,71.27647,94.9706,-177.4402,14.59579,-80.1427,2.092451,37.34715,-78.38538,4.633605,58.79037,-73.69016,9.377074,0,0.3647059,0.1568628,0.4235294
-27.58051,-117.7867,-35.75339,-25.95325,-121.4324,-29.43036,-32.77777,-117.7694,-27.72565,34.60812,-86.1077,-6.119141,71.87226,-91.77237,-7.689575,68.19739,94.5669,-177.679,14.59579,-80.1427,2.092449,37.34715,-78.38538,4.633603,58.79036,-73.69012,9.377084,0,0.3686275,0.1607843,0.1568628
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,34.89275,-86.13458,-6.10022,72.56083,-92.0322,-7.905151,67.17092,94.44922,-177.7418,14.59579,-80.1427,2.09245,37.34715,-78.38538,4.633601,58.79036,-73.69016,9.377073,0,0.372549,0.1607843,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,35.46165,-86.18823,-6.062561,73.93687,-92.60968,-8.394745,65.11808,94.23281,-177.8482,14.59578,-80.1427,2.092451,37.34714,-78.38538,4.633599,58.79037,-73.69016,9.377086,0,0.3803922,0.1607843,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,34.3234,-86.08078,-6.138153,71.18336,-91.52893,-7.490662,69.22379,94.69225,-177.6087,14.59579,-80.1427,2.092444,37.34714,-78.38538,4.633597,58.79037,-73.69019,9.377066,0,0.3647059,0.1607843,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,34.89275,-86.13458,-6.10022,72.56084,-92.03223,-7.905151,67.17092,94.44922,-177.7418,14.26023,-80.16956,2.063218,36.70618,-78.46246,4.567722,57.77543,-74.01443,9.079085,0,0.372549,0.1568628,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,33.75365,-86.02673,-6.176392,69.80471,-91.08466,-7.136078,71.27647,94.97057,-177.4402,13.92463,-80.19623,2.034092,36.0658,-78.5379,4.503363,56.76089,-74.31964,8.800024,0,0.3568628,0.1529412,0
-26.65417,-113.5922,-35.04407,-24.98889,-117.1869,-28.79718,-31.8512,-113.6508,-26.97897,35.17726,-86.16144,-6.08136,73.24902,-92.31055,-8.139435,66.14453,94.3381,-177.7979,13.92464,-80.19623,2.034095,36.0658,-78.5379,4.503364,56.76088,-74.31964,8.800004,0,0.3764706,0.1529412,0.1137255
-30.16327,-128.74,-37.23679,-28.61465,-132.5197,-30.70074,-35.35828,-128.5575,-29.29919,35.46167,-86.18823,-6.062561,73.93684,-92.60965,-8.394714,65.11808,94.23281,-177.8482,13.92463,-80.19623,2.034089,36.06581,-78.5379,4.50337,56.7609,-74.31964,8.80002,0,0.3803922,0.1529412,0.2627451
-34.14822,-144.7078,-38.3443,-32.65384,-148.6826,-31.47482,-39.33911,-144.3857,-30.50073,35.74595,-86.215,-6.043823,74.62414,-92.93243,-8.67392,64.09171,94.13261,-177.8934,13.92463,-80.19623,2.0341,36.0658,-78.5379,4.50337,56.76088,-74.31964,8.800032,0,0.3843137,0.1529412,0.4117647
-36.96689,-156.1004,-38.31784,-35.46399,-160.2087,-31.20917,-42.15784,-155.7676,-30.49359,36.59807,-86.29498,-5.988129,76.68252,-94.07901,-9.69101,61.01311,93.85723,-178.0035,14.26022,-80.16956,2.063215,36.70618,-78.46246,4.567719,57.77543,-74.01443,9.079082,0,0.3960784,0.1568628,0.4980392
-38.93701,-164.4551,-37.86337,-37.40298,-168.653,-30.58759,-44.12988,-164.1687,-30.01703,37.73244,-86.40103,-5.914886,79.41474,-96.23727,-11.67957,56.91024,93.53415,-178.1055,13.25338,-80.24893,1.976122,34.78681,-78.68387,4.378973,54.73343,-74.87946,8.291985,0,0.4078431,0.145098,0.5764706
-42.63541,177.8842,-35.75848,-40.9725,173.5411,-28.18182,-47.83267,177.9065,-27.73785,36.59808,-86.29498,-5.988129,76.68252,-94.07901,-9.690979,61.01312,93.85722,-178.0036,12.91773,-80.27499,1.94728,34.14821,-78.75452,4.318842,53.72068,-75.1369,8.060209,0,0.3960784,0.1411765,0.7137255
-43.55237,172.796,-34.88922,-41.83862,168.4272,-27.24512,-48.74924,172.6993,-26.78296,36.03011,-86.2417,-6.025208,75.31092,-93.28217,-8.980255,63.06541,94.03695,-177.934,12.58208,-80.30084,1.918526,33.51023,-78.82373,4.260007,52.70868,-75.38104,7.841593,0,0.3882353,0.1372549,0.7411765
-41.13113,-174.498,-36.84818,-39.53357,-178.7878,-29.39014,-46.32703,-174.3333,-28.9256,36.88187,-86.32159,-5.969696,77.36713,-94.53662,-10.10587,59.98714,93.77241,-178.0332,12.91772,-80.27496,1.947272,34.1482,-78.75452,4.318845,53.72069,-75.1369,8.060209,0,0.4,0.1411765,0.6039216
-37.08426,-156.586,-38.30145,-35.58008,-160.6998,-31.18277,-42.27527,-156.2546,-30.47684,38.86453,-86.50641,-5.842773,82.12137,-99.79138,-15.06723,52.81071,93.24591,-178.1712,12.91772,-80.27499,1.947273,34.14819,-78.75452,4.318841,53.72068,-75.1369,8.060211,0,0.427451,0.1411765,0.5019608
-36.84943,-155.6156,-38.33304,-35.34769,-159.7184,-31.23434,-42.04034,-155.2816,-30.50903,38.86453,-86.50641,-5.842773,82.12135,-99.79138,-15.0672,52.81071,93.2459,-178.1712,12.58208,-80.30084,1.918525,33.51023,-78.82373,4.260015,52.70868,-75.38104,7.841595,0,0.4235294,0.1372549,0.4941176
-36.26105,-153.2039,-38.38992,-34.76407,-157.2791,-31.34128,-41.45169,-152.866,-30.56567,20.88567,-84.75323,-7.118439,38.86826,-86.30255,-4.679932,62.80538,-86.43585,-1.442749,13.589,-80.22266,2.005064,35.42599,-78.61166,4.440465,55.74686,-74.60748,8.538157,0,0.1803922,0.1490196,0.4745098
-36.37885,-153.6845,-38.38104,-34.88104,-157.7654,-31.32239,-41.56952,-153.3472,-30.55704,8.699423,-83.40643,-8.180054,10.25016,-83.54364,-4.982727,20.46529,-83.32874,-1.523743,13.25337,-80.24893,1.976124,34.78679,-78.68387,4.378971,54.73343,-74.87946,8.291991,0,0,0.145098,0.4784314
-36.49658,-154.1661,-38.37091,-34.99792,-158.2524,-31.30225,-41.68729,-153.8293,-30.54709,7.86029,-83.3067,-8.260773,8.311197,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,13.25337,-80.24893,1.976128,34.7868,-78.68387,4.378976,54.73343,-74.87943,8.292004,0,0,0.145098,0.4823529
-36.7319,-155.1316,-38.34692,-35.23123,-159.2289,-31.25824,-41.92273,-154.7965,-30.52307,7.860285,-83.3067,-8.260773,8.311195,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,13.25337,-80.2489,1.976123,34.78679,-78.68387,4.378981,54.73344,-74.87946,8.291994,0,0,0.145098,0.4901961
-36.61426,-154.6484,-38.35956,-35.11465,-158.7402,-31.28088,-41.80505,-154.3124,-30.53577,8.419503,-83.37329,-8.206848,9.602857,-83.47845,-5.003418,19.50801,-83.25943,-1.545013,13.25336,-80.24893,1.976126,34.78679,-78.68384,4.378972,54.73344,-74.87946,8.291997,0,0.03529412,0.145098,0.4862745
-36.61426,-154.6484,-38.35956,-35.11465,-158.7402,-31.28088,-41.80505,-154.3124,-30.53577,28.89808,-85.55936,-6.513641,58.07199,-88.60269,-5.458008,88.5692,120.6321,-152.7214,13.25337,-80.2489,1.97612,34.7868,-78.68387,4.378976,54.73343,-74.87946,8.291991,0,0.2901961,0.145098,0.4862745
-36.7319,-155.1316,-38.34692,-35.23126,-159.2289,-31.25824,-41.92273,-154.7965,-30.52307,38.86452,-86.50644,-5.842773,82.12137,-99.79135,-15.0672,52.81071,93.2459,-178.1712,13.58901,-80.22269,2.005059,35.42599,-78.61166,4.440459,55.74686,-74.60748,8.538139,0,0.4392157,0.1490196,0.4901961
-36.96689,-156.1004,-38.31787,-35.46399,-160.2087,-31.2092,-42.15784,-155.7676,-30.49362,42.52569,-86.84467,-5.616486,87.79203,147.8724,-126.8829,39.52515,92.443,-178.2353,13.92464,-80.19623,2.03409,36.06581,-78.5379,4.503363,56.76089,-74.31964,8.800009,0,0.4784314,0.1529412,0.4980392
-37.08426,-156.586,-38.30145,-35.58008,-160.6998,-31.18277,-42.27527,-156.2546,-30.47684,45.59804,-87.12634,-5.43454,81.03293,104.3264,-170.0101,28.35121,91.84022,-178.1825,16.27301,-80.00516,2.24013,40.56017,-77.97217,4.988041,63.86723,-71.70493,11.2284,0,0.5215687,0.1803922,0.5019608
-37.20148,-157.0724,-38.28375,-35.69598,-161.1916,-31.15512,-42.39258,-156.7425,-30.45868,46.98566,-87.25323,-5.354767,77.69003,100.9979,-173.1541,23.29951,91.57526,-178.136,16.94351,-79.94864,2.299965,41.849,-77.79269,5.142852,65.89599,-70.6839,12.19472,0,0.5411765,0.1882353,0.5058824
-37.08426,-156.586,-38.30145,-35.58008,-160.6998,-31.18277,-42.27527,-156.2546,-30.47684,44.76271,-87.04987,-5.483276,83.02171,107.7937,-166.6552,31.391,92.00108,-178.2041,15.93766,-80.03308,2.210387,39.91651,-78.05875,4.913577,62.85204,-72.15955,10.80091,0,0.5058824,0.1764706,0.5058824
-37.43552,-158.0476,-38.24451,-35.92722,-162.1775,-31.09598,-42.6268,-157.7213,-30.41818,40.8396,-86.68927,-5.719391,86.62872,-119.1371,-34.12897,45.64833,92.7952,-178.2278,15.26681,-80.08832,2.15121,38.63074,-78.22583,4.770166,60.82107,-72.97644,10.03774,0,0.454902,0.1686275,0.5137255
-37.43552,-158.0476,-38.24451,-35.92722,-162.1775,-31.09598,-42.62683,-157.7213,-30.41815,38.86452,-86.50644,-5.842773,82.12137,-99.79135,-15.0672,52.81072,93.24589,-178.1712,14.93132,-80.1156,2.121779,37.98866,-78.30652,4.701057,59.80561,-73.34491,9.695894,0,0.427451,0.1647059,0.5137255
-37.55234,-158.5363,-38.22299,-36.04248,-162.6716,-31.06451,-42.74371,-158.212,-30.39581,36.88187,-86.32159,-5.969696,77.36716,-94.53662,-10.1059,59.98714,93.77238,-178.0332,14.26023,-80.16956,2.063219,36.70618,-78.46246,4.567717,57.77542,-74.01443,9.079088,0,0.4,0.1568628,0.5176471
-37.55234,-158.5363,-38.22299,-36.04248,-162.6716,-31.06451,-42.74371,-158.212,-30.39581,36.88187,-86.32159,-5.969696,77.36711,-94.53662,-10.10587,59.98716,93.7724,-178.0332,13.25336,-80.2489,1.976119,34.78679,-78.68387,4.37897,54.73343,-74.87946,8.291996,0,0.4,0.145098,0.5176471
-39.61328,-167.448,-37.61313,-38.0632,-171.6755,-30.28049,-44.80707,-167.1902,-29.75009,39.71199,-86.58502,-5.789459,84.11536,-104.5047,-19.65775,49.73901,93.04598,-178.2031,13.92463,-80.19623,2.034084,36.06581,-78.5379,4.503368,56.7609,-74.31964,8.800015,0,0.4470588,0.1529412,0.6078432
-44.54971,166.7094,-33.71329,-42.76855,162.3221,-26.00275,-49.7439,166.4459,-25.48346,42.52568,-86.84467,-5.616486,87.79203,147.8725,-126.8828,39.52515,92.44299,-178.2353,14.93132,-80.11563,2.121772,37.98866,-78.30652,4.701048,59.80562,-73.34491,9.695887,0,0.4823529,0.1686275,0.8078431
-47.50464,140.4221,-27.29877,-43.12885,135.0465,-18.75055,-48.5195,136.9107,-16.58054,45.04137,-87.07538,-5.466949,82.36133,106.4417,-167.9696,30.37707,91.94725,-178.1974,15.93765,-80.03308,2.210388,39.9165,-78.05875,4.913574,62.85206,-72.15955,10.8009,0.03921569,0.5137255,0.1764706,1
-47.50464,140.4221,-27.29874,-37.19598,132.5347,-17.12817,-37.54172,132.345,-13.49417,44.7627,-87.04987,-5.483276,83.02164,107.7937,-166.6552,31.39099,92.00109,-178.2041,15.93766,-80.03308,2.210384,39.9165,-78.05872,4.913571,62.85206,-72.15955,10.80091,0.145098,0.509804,0.1764706,1
-47.50464,140.4221,-27.29877,-34.84833,131.6545,-16.61047,-33.16931,130.9098,-12.6709,45.31982,-87.10086,-5.450714,81.69823,105.3014,-169.0725,29.36379,91.89365,-178.1902,15.93766,-80.03308,2.210377,39.9165,-78.05872,4.913571,62.85205,-72.15955,10.80089,0.1882353,0.5176471,0.1764706,1
-46.92615,145.0985,-28.54535,-37.16965,137.1656,-18.38528,-37.88708,137.1087,-14.83243,45.31982,-87.10089,-5.450714,81.69823,105.3014,-169.0725,29.36379,91.89365,-178.1902,15.93766,-80.03308,2.210383,39.9165,-78.05872,4.913572,62.85204,-72.15955,10.80089,0.1215686,0.5176471,0.1764706,0.9529412
-45.42618,160.6747,-32.41467,-43.57214,156.2835,-24.65515,-50.61462,160.2212,-24.04074,45.04137,-87.07538,-5.466949,82.36133,106.4417,-167.9696,30.37707,91.94724,-178.1974,15.60226,-80.06082,2.18075,39.27336,-78.14325,4.840977,61.83659,-72.58228,10.40511,0,0.5137255,0.172549,0.8352941
-42.63538,177.8842,-35.75845,-40.97253,173.5411,-28.18179,-47.83267,177.9065,-27.73785,45.31983,-87.10089,-5.450714,81.69823,105.3014,-169.0725,29.36379,91.89365,-178.1902,15.60226,-80.06082,2.180748,39.27336,-78.14325,4.840981,61.8366,-72.58228,10.40511,0,0.5215687,0.1764706,0.6627451
-38.13351,-160.9906,-38.09589,-36.61487,-165.1525,-30.88809,-43.32544,-160.6791,-30.26294,45.59805,-87.12634,-5.43454,81.03293,104.3264,-170.0101,28.35121,91.84023,-178.1825,15.60227,-80.06079,2.180745,39.27336,-78.14325,4.840968,61.83659,-72.58228,10.40509,0,0.5215687,0.172549,0.5372549
-33.68466,-142.8628,-38.28378,-32.1879,-146.8154,-31.45346,-38.87582,-142.5499,-30.43271,45.87602,-87.15176,-5.418427,80.36601,103.4829,-170.8165,27.33939,91.78698,-178.1742,15.93766,-80.03308,2.210383,39.9165,-78.05875,4.913572,62.85204,-72.15955,10.8009,0,0.5254902,0.1764706,0.3764706
-30.06036,-128.318,-37.19009,-28.50931,-132.0926,-30.66257,-35.25552,-128.1409,-29.2493,46.1538,-87.17719,-5.402405,79.698,102.7455,-171.5168,26.32827,91.73388,-178.1654,15.93765,-80.03311,2.210381,39.9165,-78.05875,4.913574,62.85204,-72.15955,10.8009,0,0.5294118,0.1764706,0.2588235
-26.81693,-114.3431,-35.17645,-25.15875,-117.947,-28.9162,-32.01407,-114.3876,-27.1181,46.43134,-87.20255,-5.386444,79.02919,102.0949,-172.1305,25.31791,91.6809,-178.1561,15.93766,-80.03308,2.210387,39.9165,-78.05875,4.913579,62.85204,-72.15955,10.80089,0,0.5333334,0.1764706,0.1058824
-25.30402,-107.069,-33.80005,-23.57199,-110.5846,-27.66455,-30.49866,-107.2575,-25.67529,46.7086,-87.22791,-5.370575,78.35981,101.5163,-172.6724,24.30832,91.62804,-178.1463,15.93765,-80.03308,2.210389,39.9165,-78.05875,4.913574,62.85206,-72.15955,10.8009,0,0.5372549,0.1764706,0.04313726
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,46.98566,-87.25323,-5.354767,77.69006,100.9979,-173.1541,23.29951,91.57525,-178.136,15.93766,-80.03311,2.210382,39.9165,-78.05875,4.913572,62.85206,-72.15955,10.8009,0,0.5411765,0.1764706,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,46.70862,-87.22791,-5.370575,78.35981,101.5163,-172.6724,24.30831,91.62804,-178.1463,15.93767,-80.03311,2.210388,39.91651,-78.05875,4.91357,62.85204,-72.15955,10.80089,0,0.5372549,0.1764706,0
-26.73523,-113.967,-35.11044,-25.07352,-117.5663,-28.8569,-31.93234,-114.0185,-27.04871,46.43133,-87.20255,-5.386444,79.02919,102.0949,-172.1305,25.31791,91.6809,-178.1561,15.93766,-80.03308,2.210382,39.91649,-78.05872,4.913572,62.85204,-72.15955,10.8009,0,0.5333334,0.1764706,0.1294118
-29.2562,-124.9868,-36.79126,-27.68417,-128.7205,-30.33023,-34.45227,-124.8551,-28.82434,46.98566,-87.25323,-5.354767,77.69006,100.998,-173.1541,23.29951,91.57525,-178.136,16.27301,-80.00516,2.240136,40.56017,-77.97217,4.988042,63.8672,-71.70496,11.22838,0,0.5450981,0.1803922,0.2431373
-32.09598,-136.5402,-37.94116,-30.58328,-140.4156,-31.24423,-37.2886,-136.273,-30.05698,47.2625,-87.27853,-5.33902,77.02004,100.5304,-173.5852,22.29151,91.52254,-178.1252,16.273,-80.00516,2.240134,40.56017,-77.97217,4.988032,63.86721,-71.70493,11.2284,0,0.5490196,0.1803922,0.3568628
-35.20126,-148.9177,-38.41486,-33.70834,-152.9428,-31.45627,-40.39178,-148.5822,-30.5842,47.53904,-87.30383,-5.323364,76.35002,100.1064,-173.9728,21.28433,91.46985,-178.1138,16.27301,-80.00516,2.240136,40.56017,-77.97217,4.988042,63.86721,-71.70493,11.2284,0,0.5490196,0.1803922,0.4392157
-38.13351,-160.9906,-38.09589,-36.61487,-165.1526,-30.88806,-43.32544,-160.6791,-30.26291,47.26248,-87.27853,-5.33902,77.02007,100.5304,-173.5851,22.29152,91.52254,-178.1252,16.273,-80.00516,2.240135,40.56017,-77.97217,4.988039,63.8672,-71.70493,11.2284,0,0.5450981,0.1803922,0.5490196
-39.38934,-166.4482,-37.70175,-37.84485,-170.666,-30.38788,-44.58279,-166.1801,-29.84482,47.26249,-87.27853,-5.33902,77.02007,100.5304,-173.5852,22.29151,91.52254,-178.1252,16.27301,-80.00516,2.24014,40.56017,-77.97217,4.988043,63.86721,-71.70493,11.22841,0,0.5450981,0.1803922,0.5803922
-38.47952,-162.4716,-38.00406,-36.95474,-166.6491,-30.76691,-43.67184,-162.1697,-30.16614,47.26248,-87.27853,-5.33902,77.02007,100.5304,-173.5852,22.29152,91.52251,-178.1252,16.273,-80.00516,2.240139,40.56017,-77.97217,4.988043,63.8672,-71.70496,11.2284,0,0.5450981,0.1803922,0.5411765
-35.20126,-148.9177,-38.41486,-33.70837,-152.9428,-31.45627,-40.39178,-148.5822,-30.5842,46.70861,-87.22791,-5.370575,78.35979,101.5162,-172.6724,24.30832,91.62804,-178.1463,15.93766,-80.03308,2.210387,39.9165,-78.05872,4.913575,62.85205,-72.15955,10.8009,0,0.5372549,0.1764706,0.4392157
-28.39429,-121.335,-36.29419,-26.79587,-125.024,-29.90417,-33.59116,-121.2588,-28.29703,47.26248,-87.27853,-5.33902,77.02007,100.5304,-173.5852,22.29151,91.52253,-178.1252,15.93765,-80.03311,2.210382,39.9165,-78.05872,4.913582,62.85205,-72.15955,10.8009,0,0.5450981,0.1764706,0.1921569
-26.25845,-111.7378,-34.70731,-24.57507,-115.3099,-28.49304,-31.45508,-111.8318,-26.6254,47.53904,-87.30383,-5.323364,76.35002,100.1065,-173.9727,21.28433,91.46986,-178.1138,15.93766,-80.03311,2.210385,39.91651,-78.05875,4.913577,62.85206,-72.15955,10.8009,0,0.5490196,0.1764706,0.08235294
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,47.53904,-87.30383,-5.323364,76.35004,100.1065,-173.9727,21.28435,91.46984,-178.1138,15.93766,-80.03308,2.210386,39.9165,-78.05875,4.913572,62.85205,-72.15955,10.80089,0,0.5490196,0.1764706,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,47.26249,-87.27853,-5.33902,77.02007,100.5304,-173.5851,22.29151,91.52253,-178.1252,15.93766,-80.03311,2.210383,39.91651,-78.05872,4.91357,62.85206,-72.15955,10.80089,0,0.5450981,0.1764706,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,46.98566,-87.25323,-5.354736,77.69006,100.9979,-173.1541,23.29952,91.57524,-178.136,15.93765,-80.03311,2.210389,39.91651,-78.05872,4.913581,62.85204,-72.15955,10.80091,0,0.5411765,0.1764706,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,47.53905,-87.3038,-5.323364,76.35004,100.1065,-173.9727,21.28434,91.46984,-178.1138,15.93766,-80.03308,2.210386,39.91651,-78.05875,4.913575,62.85204,-72.15955,10.80089,0,0.5490196,0.1764706,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,47.53903,-87.30383,-5.323364,76.35006,100.1064,-173.9728,21.28434,91.46986,-178.1138,15.93765,-80.03308,2.210384,39.9165,-78.05875,4.913573,62.85204,-72.15955,10.8009,0,0.5490196,0.1764706,0
-24.57965,-103.2905,-33.00708,-22.80515,-106.7602,-26.93182,-29.77139,-103.5603,-24.84729,46.43133,-87.20255,-5.386444,79.02917,102.0949,-172.1305,25.31791,91.6809,-178.1561,15.60226,-80.06082,2.180747,39.27336,-78.14325,4.840976,61.83658,-72.58228,10.4051,0,0.5294118,0.172549,0
-27.84628,-118.9579,-35.93805,-26.22888,-122.6179,-29.59311,-33.04346,-118.9206,-27.92047,45.87603,-87.15176,-5.418427,80.36601,103.4828,-170.8165,27.33939,91.78697,-178.1742,15.26681,-80.08832,2.151206,38.63075,-78.22583,4.77016,60.82107,-72.97644,10.03773,0,0.5254902,0.1686275,0.1686275
-28.86734,-123.3511,-36.57623,-27.28394,-127.0648,-30.14725,-34.06381,-123.2436,-28.59595,46.1538,-87.17719,-5.402405,79.69802,102.7456,-171.5168,26.32827,91.73388,-178.1654,14.93133,-80.1156,2.121781,37.98866,-78.30652,4.701046,59.80561,-73.34491,9.695894,0,0.5333334,0.1647059,0.2156863
-31.65433,-134.7739,-37.8085,-30.13507,-138.6277,-31.14847,-36.8475,-134.5232,-29.9133,48.09145,-87.35431,-5.292267,75.01019,99.36539,-174.6415,19.27248,91.36454,-178.0898,14.59578,-80.1427,2.092453,37.34715,-78.38538,4.633607,58.79036,-73.69012,9.37709,0,0.5568628,0.1607843,0.3176471
-35.43649,-149.8638,-38.41776,-33.94318,-153.9001,-31.43918,-40.62701,-149.5268,-30.58914,45.87602,-87.15176,-5.418427,80.36606,103.4829,-170.8165,27.33939,91.78697,-178.1742,14.59578,-80.1427,2.092444,37.34715,-78.38538,4.633605,58.79036,-73.69019,9.377074,0,0.5254902,0.1607843,0.4470588
-38.0177,-160.4983,-38.1239,-36.50098,-164.655,-30.92593,-43.2095,-160.1839,-30.29236,46.43134,-87.20255,-5.386444,79.02915,102.0949,-172.1305,25.31791,91.68092,-178.1561,14.93133,-80.1156,2.12178,37.98867,-78.30652,4.701052,59.80563,-73.34491,9.695901,0,0.5333334,0.1647059,0.5333334
-38.0177,-160.4983,-38.1239,-36.50098,-164.655,-30.9259,-43.2095,-160.1839,-30.29233,47.53903,-87.30383,-5.323364,76.35007,100.1065,-173.9728,21.28434,91.46986,-178.1138,16.27301,-80.00516,2.240142,40.56017,-77.9722,4.988039,63.86721,-71.70493,11.2284,0,0.5529412,0.1882353,0.5215687
-36.26108,-153.2039,-38.38992,-34.76407,-157.2791,-31.34128,-41.45169,-152.866,-30.56567,50.56426,-87.58051,-5.156036,68.99706,97.12029,-176.5672,10.26406,90.88806,-177.9573,18.6184,-79.8035,2.4516,45.07929,-77.30255,5.56848,70.94491,-67.20428,15.53448,0,0.5921569,0.2078431,0.4745098
-35.43649,-149.8638,-38.41779,-33.94318,-153.9001,-31.43918,-40.62701,-149.5268,-30.58914,56.24358,-88.10443,-4.863007,55.17204,94.57409,-178.4014,-10.41785,89.69936,-177.4762,21.96013,-79.49585,2.764569,51.56907,-76.09515,6.635021,80.5903,-49.29431,33.1511,0,0.6862745,0.2509804,0.4470588
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57422,61.77835,-88.63016,-4.60907,41.74505,93.18006,-179.1196,-30.51962,88.22389,-176.6277,25.9497,-79.09378,3.160178,59.38726,-74.02258,8.518776,82.88699,50.55292,132.6193,0,0.7568628,0.2941177,0.4313726
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,60.73614,-88.52933,-4.654022,44.26761,93.40511,-179.0211,-26.74115,88.54236,-176.8311,24.95485,-79.19785,3.058996,57.43144,-74.62839,7.962152,84.54239,25.23831,107.4024,0,0.7411765,0.282353,0.427451
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,58.8984,-88.35388,-4.736725,48.72276,93.83752,-178.8124,-20.0701,89.05113,-177.134,22.95993,-79.39883,2.861263,53.52168,-75.6554,7.029563,83.00715,-34.75528,47.59829,0,0.7098039,0.254902,0.427451
-35.31885,-149.3903,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,56.51056,-88.12933,-4.849945,54.52283,94.49229,-178.4503,-11.38922,89.63779,-177.446,20.95897,-79.59064,2.669217,49.61869,-76.49518,6.278873,77.83292,-57.59702,24.93842,0,0.6745098,0.2352941,0.4431373
-35.31885,-149.3903,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,50.56425,-87.58051,-5.156036,68.99709,97.12027,-176.5672,10.26406,90.88805,-177.9573,18.28359,-79.83298,2.421025,44.43235,-77.4057,5.478555,69.93932,-68.03781,14.72929,0,0.5882353,0.2,0.4431373
-35.67197,-150.8136,-38.41589,-34.17795,-154.8611,-31.4173,-40.86249,-150.4756,-30.58896,46.70862,-87.22791,-5.370575,78.35983,101.5163,-172.6724,24.30831,91.62804,-178.1463,15.60226,-80.06079,2.180741,39.27336,-78.14325,4.840964,61.83661,-72.58228,10.40511,0,0.5254902,0.172549,0.454902
-35.78976,-151.2899,-38.41315,-34.29529,-155.3429,-31.40454,-40.98029,-150.9516,-30.58694,37.16554,-86.34811,-5.951355,78.05084,-95.04266,-10.5694,58.96132,93.69045,-178.0599,15.26682,-80.08832,2.151208,38.63075,-78.22583,4.770169,60.82109,-72.97644,10.03774,0,0.3882353,0.1686275,0.4588235
-35.90756,-151.767,-38.40918,-34.4126,-155.8257,-31.39056,-41.09814,-151.4287,-30.58359,23.74574,-85.04678,-6.895111,45.69413,-87.01776,-4.818787,72.91087,-87.69885,-2.093018,15.26682,-80.08832,2.151216,38.63074,-78.2258,4.770166,60.8211,-72.97644,10.03774,0,0.1490196,0.1647059,0.4627451
